extremely	0.41836795	95
producers	0.41851988	99
skillfully	0.41853613	97
catholic	0.41855422	96
installation	0.4189881	96
affected	0.41907853	98
murder	0.41908628	97
resistence	0.41919702	94
the successor	0.41928387	95
pophets	0.41929722	100
withdraws	0.41933665	97
coincide	0.4194239	95
generate	0.41943046	95
particularly	0.4194333	98
attacks	0.41944325	98
shishman	0.4194951	85
electic	0.41952944	98
observation	0.42012948	97
directed	0.42020038	95
upper	0.42022374	97
buried	0.42024034	92
zink	0.42035973	97
a	0.42048618	96
the holidays	0.42053452	96
successor	0.42072523	99
category:american	0.420752	97
opposing	0.42091995	98
bad	0.42092997	98
ambivalence	0.4209378	97
groove	0.42103845	98
dificult	0.4210444	99
separately	0.42123732	97
the influence	0.4215414	97
captivity	0.42187008	96
anticipate	0.42188585	98
making	0.42195153	97
reveals	0.42195565	98
literary	0.42197925	97
relationships	0.42200243	96
threat	0.4222889	95
kviet	0.42236137	92
attempt	0.42240107	98
remains	0.42250627	96
exclusively	0.42261794	95
mythology	0.42279238	98
firm	0.42279595	98
the crossbows	0.42281145	97
the half	0.42289615	99
movie	0.42298937	89
worsen	0.42316046	98
holyday	0.42328268	96
diplomatic	0.42331982	94
destroying	0.4233587	92
cut off	0.42341334	95
immediately	0.4234364	94
part	0.4234614	97
demonstrate	0.42349893	98
the iron	0.4237733	97
дринк	0.42382842	89
perversion	0.42398936	95
the october	0.4239977	99
is built	0.42400464	99
writer	0.424018	97
recognize	0.42407033	93
disorder	0.4241221	96
the strong	0.42431468	98
mechanics	0.42437863	99
formed	0.4243957	95
the cold	0.42441106	96
authorities	0.42447895	97
millennium	0.42488465	96
writers	0.42489502	98
the art of painting	0.4249487	97
circumstances	0.42505175	94
stimulate	0.42524227	97
jurnalisam	0.42527068	98
hamilton (name)	0.425274	94
takes	0.42528138	96
undergoes	0.4252817	98
made	0.42542186	92
exploatation	0.42543203	96
insane	0.42545184	95
differs	0.42545477	99
protected	0.42548394	98
owe	0.42549348	94
repression	0.42570412	98
exporter	0.42572471	100
slav	0.42596084	97
the left	0.4260907	98
concidere	0.4260918	98
ritual	0.42619824	95
for a second time	0.42624176	98
directs	0.42625076	96
surpression	0.42633766	99
meander (name i think)	0.42636806	99
suffer	0.42637783	100
ability	0.4265887	95
dear	0.42659754	93
the special	0.42670757	96
distinguish	0.42678303	96
badly	0.42692167	97
the system	0.42697766	96
reception, admission	0.4270432	98
reading	0.42705327	96
temujin	0.42706868	97
manage	0.4270867	92
the money	0.42716897	95
inhabit	0.4271914	93
absence	0.42719752	92
isolation	0.42724487	98
murdered	0.42724892	99
middle	0.42731923	97
the defeat	0.4273194	98
valkirias	0.4273772	100
the carbohydrates	0.42744127	100
penis	0.4274465	96
the gravity	0.42746654	96
originated	0.42746943	97
attracted	0.427535	99
explorers	0.42754862	94
russian-turkish	0.42756987	97
beings	0.42760435	98
tale	0.4276238	89
happened	0.4276319	96
hephaestus	0.42773855	96
ecomony	0.42792344	98
numerous	0.42801	94
the frequency	0.42803395	96
the fisics	0.42807218	95
between allies	0.42813274	95
few	0.42822647	97
reviewers	0.4282687	97
spiritually	0.42828768	98
molybdenum - Редактиране molybdenum - Редактиране molybdenum	0.42831427	64
movement	0.4283451	95
appropriately	0.42835936	92
likely	0.42836818	96
friend	0.42839435	97
the presence	0.42850742	93
condition	0.42852134	95
exploitation	0.4285862	96
tangari	0.42867544	95
hence	0.4289251	92
difficulties	0.42893738	98
to achieve	0.4290028	93
proclaims	0.42910543	93
the most  famous	0.42910933	96
the old	0.42917183	92
socially	0.4292552	97
freedoms	0.4293242	97
zlatarski	0.4293482	96
christians	0.429446	99
rebirth	0.42958984	94
alined	0.4296155	94
loss	0.42964715	99
martyr	0.42969796	93
tradicional	0.42972177	93
is	0.42975038	98
ends	0.42977038	100
pressure	0.42988467	97
of researchers	0.42995587	99
orientate	0.42995718	97
suffering	0.42998794	98
gaza (name of city)	0.4300483	100
injured	0.43021205	98
resistance	0.43022078	92
persecution	0.43025985	97
smallest	0.4303103	95
modernization	0.43034828	100
the sick	0.4303489	98
big	0.43036443	96
defensive	0.43042278	98
odysseus	0.43042487	100
an artist	0.43061826	97
spending	0.43066663	100
radically	0.4307347	96
vertebrate	0.4307598	98
regime	0.43082523	97
visits	0.4308311	100
fauna	0.43090513	99
sin	0.43094176	96
sends	0.43096924	100
similar to	0.43097237	97
occur	0.430992	95
rebuilt	0.4310255	95
soul	0.43102866	100
dedicated	0.4310766	95
decision	0.43112764	99
transparent	0.4311838	84
the music	0.43123955	94
than	0.4312903	98
low	0.43130594	92
high rank	0.431358	97
teratology	0.4313655	96
merchant	0.43148237	94
title at birth	0.43165904	97
uncovered	0.43168178	99
pomaks	0.43169475	99
mandate	0.43172687	98
territorial	0.43179786	94
insolatsia	0.43183556	93
survive	0.43188086	94
into	0.43191805	93
starting	0.4319666	97
accumulates	0.4320938	97
build	0.4321204	99
prevails	0.43224823	98
regularly	0.43226838	96
ahat	0.43233183	97
probably	0.43241626	94
spend	0.43246928	98
experience	0.43273985	95
attraction	0.43275043	98
tradition	0.43276197	96
loose	0.432788	97
potential	0.43283638	97
capture	0.43287027	97
the jailhouse / the prison	0.43288252	97
filmography	0.4329341	95
technique	0.43293917	95
protect	0.43294743	98
hollow	0.4329928	98
reforms	0.43307325	96
imperators	0.4331292	94
deposits	0.43317094	95
contrary	0.433217	99
the economical	0.43334502	99
housed	0.43343866	98
isolated	0.433474	98
the developed	0.43365508	99
evliya	0.43379498	98
remarkably	0.4338132	96
the famous	0.43386048	97
bysanthia	0.43392217	98
heritage	0.43402743	96
wealth	0.4341457	92
closes	0.43425277	96
the english	0.43429178	97
christianity	0.43429288	100
domination	0.4342968	98
vassilev	0.43431672	99
deity	0.4343398	97
proto-bulgarians	0.43434823	98
existent	0.4343504	95
itself	0.4343678	99
critic	0.43445125	98
the physical	0.43449688	98
higher	0.4346345	92
selected	0.4346692	69
diseases	0.43468428	93
witness	0.4347397	99
went out	0.43478587	98
communistic	0.4348075	99
haitov	0.43484932	94
lesson	0.4349503	97
fell	0.43497634	99
accidentally	0.43510473	94
infectious	0.43511632	99
historian	0.43517542	98
along	0.4352165	97
predict	0.43524712	96
seeing	0.43528247	95
rest	0.43534595	95
exactly	0.43539006	83
writer / author	0.43541712	98
the black	0.43542176	94
category: winners	0.43542862	99
convinces	0.4354292	97
the outskirts	0.43543822	94
removed	0.435544	99
civil	0.4355485	99
the attack	0.4355625	96
ever	0.43566656	96
hold	0.43574956	96
wrongly	0.43576014	95
vasilevs	0.43576187	96
the milk	0.4360051	98
heating	0.4360585	96
violate	0.43610856	85
occupied	0.43612123	97
moment	0.4361557	93
instability	0.43617356	99
retreats	0.43631226	98
published	0.43637648	97
makers	0.43639725	97
dprk	0.4364373	95
organisms	0.43646634	99
the african	0.4366088	100
deeply	0.43670753	96
great	0.43674746	93
poet	0.4367519	100
the attention	0.4369837	97
study	0.43699247	93
provided	0.43700922	94
inside	0.4370429	97
included	0.43704984	97
psychic	0.43706742	99
economy	0.43707243	99
object	0.43708318	97
subject to	0.437088	94
army of volunteers	0.4371549	99
rather; more	0.4371763	97
double	0.43720606	94
donates	0.43721977	97
el	0.43728387	91
pronounced	0.43732533	97
hinayana	0.43734068	95
juridical	0.43738443	98
related	0.43742794	95
inherited	0.43743807	98
investigation	0.4374719	97
resources	0.43747902	96
the other	0.43781015	97
capital	0.43782485	95
somewhere	0.43789864	98
replace	0.4379359	96
built	0.43796065	95
folklore	0.43811247	97
duty	0.43812138	92
develop	0.4381677	96
tragedy	0.43820485	97
the free	0.43823293	95
fund	0.43829286	98
finally	0.4383188	90
called	0.43834522	91
poor	0.43836215	97
sirni	0.43837336	99
the green	0.4384059	98
applying	0.4384138	96
centar	0.438535	96
manufacture	0.4385937	93
administer	0.43859994	99
the one	0.4386307	95
alternative	0.4386414	93
somewhat	0.43866083	95
most mportant	0.43874678	100
differ	0.43879873	99
cooperate	0.43883562	97
the rest	0.4388728	96
era	0.43890625	94
control	0.43892494	96
treasures	0.438928	98
weaker	0.43896702	97
strongest	0.43902534	98
slaughter	0.43904197	97
portal	0.4390751	87
the republic	0.43908706	91
strasimirov	0.43914273	95
already	0.43916804	99
wick	0.43921694	96
theatrical	0.43931133	98
those	0.4394709	89
traditions	0.43948385	95
significant	0.43953955	93
gains	0.4395595	99
ad	0.43956518	98
the football	0.43959332	97
the dynasty	0.43968582	95
fall into	0.4396945	97
taught	0.43974027	97
sclupture	0.4398202	95
died	0.43984026	94
or	0.4398426	91
fast	0.43991333	88
reincarnation	0.43991432	98
genitals	0.4400566	98
drugs	0.44007537	100
beautiful	0.44011426	95
reality	0.4401425	99
raw materials	0.4401634	94
continuously	0.4401646	92
favor	0.4402402	98
pleasure	0.4402536	99
despot	0.44034034	95
successful	0.44041336	100
tell	0.44044405	97
southwestern	0.44047892	94
the network	0.44051105	90
art	0.4405977	96
intensive	0.44069424	100
pit	0.44071096	96
leaving	0.44072297	93
the eggs	0.44080526	97
stronger	0.44085974	94
practical	0.4409058	95
urination	0.4409198	98
fight	0.44115067	95
tournaments	0.44116548	97
messiah	0.44117165	100
history	0.4412992	97
the place	0.44135883	99
illuminati	0.441411	89
the serbian	0.44141608	96
possession	0.44141972	98
certain	0.44142914	94
but	0.44148755	95
suggests	0.44152975	99
publishing	0.44155124	100
internal	0.44161242	98
funds	0.44164246	94
marry	0.44166395	99
being	0.44167215	96
improving	0.44169757	96
theology	0.4417001	98
looking	0.44172055	96
confidence	0.44173768	98
balcan	0.44177517	98
even	0.44180068	98
concerns	0.4418329	98
massive	0.44184175	96
commission	0.4419012	100
gives	0.44197023	97
the museum	0.4420473	97
technical	0.44205824	91
quits	0.4421916	97
receive	0.44224223	95
wants	0.44227493	97
cost	0.44230855	99
retain	0.44235298	97
grief	0.4424202	99
imprisoned	0.4424907	98
converts	0.4425286	97
determined	0.4426097	98
harmony	0.44261163	93
easily	0.44270113	97
losts	0.44273114	87
understanding	0.44274306	98
champion	0.44274825	95
onwards	0.44280916	95
the normal	0.44282728	95
income	0.4428411	100
caused	0.44288045	95
del	0.4429855	98
the streets	0.44309786	95
using	0.44312254	95
deviates	0.4432003	94
sds (union of democratic forces)	0.4433111	99
the life	0.44331396	98
broadcasting	0.44334084	94
decisions	0.4434435	97
modifications	0.44345093	97
agency	0.44347316	98
work	0.4435155	97
considerations	0.44358087	96
achievements	0.44363576	97
break up	0.4436998	99
song	0.44376358	95
imposed	0.44390115	98
specific	0.443932	98
the international	0.44395125	100
impression	0.44396895	98
niita	0.44404846	96
substance	0.44419533	98
discharged	0.444234	97
concentration	0.4442382	99
action	0.44432992	98
islam	0.44439092	96
hero	0.4444208	97
has	0.44445086	95
exposure	0.44448036	98
placed	0.44453132	96
hopes	0.44453365	98
dzhamie	0.44454968	96
feel	0.44455785	92
thracian	0.44459358	97
amount	0.44468713	99
mizantropia	0.44469708	96
findings	0.44472134	98
cruel	0.44473004	98
enemy	0.4447455	100
accumulation	0.44496417	96
originate	0.4450149	97
fightings	0.44508377	99
tries	0.44517708	98
briefly	0.44519752	99
celebrated	0.44520298	97
favorable	0.44523618	99
revenue	0.4453389	97
preservation, conservation, protection	0.44538766	98
a week	0.44540593	97
announced	0.44548568	97
suddenly	0.44551066	95
the fishing	0.4455471	97
married	0.44556424	95
elijah	0.4455768	100
knowledge	0.4456019	96
komitopuls	0.4456941	40
problem	0.44572687	100
reflects	0.44579428	98
within	0.44589862	99
catholicism	0.44593644	97
specimen	0.44602972	94
conquered	0.4460358	100
reward	0.446288	96
identify	0.4463091	98
tension	0.44631603	97
historians	0.44634438	100
performer	0.44648832	100
traditional	0.44649106	93
modern	0.44659057	88
cancer	0.4466377	97
slaveikov (name)	0.44672453	88
the cultural	0.44675383	99
enlightenment	0.44680065	100
archangel	0.44681144	90
unification	0.44683155	95
navigation	0.4468439	78
manufacturing	0.44690973	100
mankind / humanity	0.44697195	99
tail	0.44700927	94
photo	0.44706374	99
dead	0.4470659	97
chingise	0.44712868	78
the backyard	0.4471696	100
stoichev	0.44723755	96
various	0.44725046	97
owners	0.44726396	96
cult	0.44731507	97
offensive	0.44732952	86
movies	0.4473318	90
asen	0.44736892	100
oon	0.4474021	97
additional	0.44741488	95
system	0.44745788	95
the enemy's	0.44747615	96
dobri	0.44747806	99
functioning	0.447521	100
the national socialist	0.4475356	99
extremities	0.44759744	99
against	0.4476803	94
resolved	0.44773263	95
advocates	0.44781178	97
insurance	0.44787732	95
mccartey	0.44789395	96
dragon	0.44795516	95
originating	0.4480161	97
studies	0.44814467	100
as far as	0.44827524	98
it	0.44829428	93
producer	0.44839978	96
former	0.4484005	92
visited	0.44853193	96
the village	0.4485602	95
completion	0.44864792	96
traveler	0.44867384	98
ethnographic	0.44868124	98
entirety	0.44873425	97
an	0.4487822	99
the dead	0.44878364	94
years	0.44878992	99
disease	0.44880924	95
chaos	0.44883204	90
obligations	0.44889084	97
shrove sunday	0.44889572	99
disputes	0.44893396	98
the europeans	0.44908947	98
describes	0.44910696	98
the most famous	0.4491602	99
the satan	0.44931656	100
honors	0.4493453	96
descends	0.44947082	97
mur (name)	0.44950175	99
achievement	0.4495129	96
achieve	0.44959527	96
give	0.44960487	96
fails	0.4496672	96
ortodox	0.44970247	94
merriage	0.44972146	100
so far	0.4497283	96
domestic	0.44980806	99
image	0.44981372	96
experiences	0.4498846	97
spoken	0.450104	91
the interest	0.45016307	97
rub	0.45017594	97
the turkish	0.450265	100
lose	0.45036072	94
laundry	0.45042384	96
the new	0.45048964	95
relations	0.45049465	97
engineering	0.45049912	98
the fascists	0.45050573	99
tales	0.45056722	97
suggest	0.45065328	95
the character	0.45070904	80
dethroned	0.45074818	95
propagation	0.45076814	97
the case	0.45077026	94
contributes	0.45077348	96
founded	0.45085377	96
gergiovden	0.45098478	86
dependent	0.4510262	93
further	0.451128	98
suicide	0.45126122	97
in particular	0.45132768	100
turkish	0.45135003	98
remarkable	0.45137337	100
visitors	0.4513943	98
as if	0.45143816	81
the last	0.4514702	95
gama	0.4514737	96
advantage	0.45162892	98
create	0.45163128	89
necessary	0.45163393	98
expansion	0.45169884	92
self-governing	0.4517144	100
publishing house	0.45179367	97
officially	0.45186883	91
ii	0.45191658	97
gain interest	0.4519496	96
researches	0.45197615	99
introduction	0.45197678	95
author	0.45209026	95
attempts	0.45223692	97
scottish	0.45229828	97
sources	0.45233774	96
mikhailov	0.45237118	97
planning	0.45238036	20
author's	0.45244882	96
polish men/ poles	0.45245793	98
the crusaders	0.452574	92
testify	0.45260322	91
tu - technical university // at times	0.452617	97
ambush	0.45262253	100
memories	0.45267272	99
astronom	0.45267317	95
ows	0.4526873	97
trade	0.45269805	97
retreat	0.4527451	96
conceptions	0.45277703	96
protestant	0.4527779	93
doubts	0.45279187	97
zeus	0.45282412	94
vastest	0.45283622	98
half-life	0.4528547	90
several hundreds	0.45292753	100
recognized	0.4529377	93
dream	0.45294338	96
evil	0.45296845	91
scholars	0.4531157	97
agrees	0.4531221	95
the neolite	0.45312935	90
spineless	0.45313814	99
victims	0.4532228	99
the kids	0.4534164	94
doctrine	0.45342034	97
customs	0.45345747	92
rare	0.45347598	96
efficiency	0.4534786	98
administrative	0.45349237	96
fail	0.45352	78
playwright	0.453564	98
lapse	0.45356464	92
virtual	0.45359737	98
oldgreek	0.45361185	95
sexuality	0.45376033	97
sculpture	0.4537869	98
authors	0.4538071	99
dictatorship	0.45390874	100
closest	0.45391998	97
contribution	0.45392781	97
seul	0.45396268	96
disapears	0.45408705	98
nayden	0.45413306	91
the classical	0.45416123	99
the wine	0.45422426	96
nevertheless	0.45427927	95
asparuh	0.45432004	97
enters	0.45433772	91
performance	0.45439592	98
divorced	0.4544238	98
rise	0.45448086	95
the orthodoxy	0.45451006	95
crisis	0.45451045	98
appears	0.45461017	97
collective	0.45462292	95
publication	0.45464712	96
thinkness	0.45466083	97
moonbeams	0.45466575	93
the recovery	0.4546904	94
baal	0.4547884	96
implementation	0.45480442	97
lidi	0.45481896	98
weld	0.45483246	99
the french	0.454872	95
arrival	0.4548919	99
regulate	0.4549434	94
at all	0.45496655	97
flee	0.45504385	97
order	0.4550451	93
preservation	0.45514008	99
tiva	0.45515978	95
negligible	0.4551954	99
achieving	0.45525387	97
infringement	0.45526007	99
beliefs	0.4552615	100
exhibits	0.45528248	99
develops	0.4553271	100
business	0.45536116	97
buys	0.45541394	98
appear	0.45546073	91
schizophrenia	0.45547765	97
distribution	0.45553303	97
commotion	0.45553854	97
give/gives	0.4555677	96
performers	0.45560458	97
become	0.4556496	98
anus	0.45565876	98
impulses	0.45573837	95
many	0.45577595	95
residents	0.45589432	95
june	0.4559398	82
infection	0.4559534	97
move to	0.45601276	99
identity	0.45604149	95
normally	0.45610237	96
fasting	0.45615643	98
assets	0.45618188	97
some	0.4562012	90
the spinning	0.45629805	99
dps	0.4563083	95
positive	0.45632145	97
chemotherapy	0.45637846	98
suffers, undergoes	0.45638654	97
how	0.4564083	94
loans	0.45642442	94
early	0.45645314	99
interruption	0.45653933	99
armed	0.45656762	96
studying	0.4566387	94
represents	0.4566533	99
abnormalities	0.45669118	98
covenant	0.45669523	98
iner	0.45676273	97
zen	0.45679185	94
destructions	0.45680094	100
understand	0.4568189	97
lead	0.45685565	95
fear	0.4569488	97
entertaiments	0.45709816	96
organize	0.4572251	96
characterized	0.45728466	97
resource	0.45732176	98
third	0.45748717	96
gaining	0.4575092	97
clytemnestra	0.45751655	99
such	0.4576103	93
size	0.4576202	98
ideas	0.45763978	99
predadeni	0.45764533	97
couples	0.45765445	96
aluminium	0.4576726	99
the aristocracy	0.45776618	98
little	0.45780742	95
osam	0.45785695	97
valentin	0.45786005	83
mammals	0.4578902	98
neurophysiology	0.45805076	95
charged	0.45806628	96
biological	0.45809454	90
not properly	0.45819262	99
metals	0.45819354	100
the period	0.45824748	94
competitions	0.45827177	100
collaborator	0.45828432	98
finished	0.458374	98
naked	0.45837724	96
the autors	0.45841113	96
traditionally	0.45843452	96
angel	0.45844835	88
twinned	0.45860982	80
famine	0.45862353	98
above	0.45873427	98
hundred	0.45875508	97
saltness	0.45878196	96
allow	0.4588302	99
systems	0.45886302	98
with	0.4589466	96
none	0.45899135	94
infections	0.4591261	99
adopt	0.45915985	99
acquire	0.45917827	99
mixed	0.45921937	99
relics	0.45927736	99
apparently	0.45934647	90
away	0.45936704	100
use	0.4593711	92
rap	0.45942754	96
prey	0.45946524	94
debt	0.4594715	96
explain	0.4594811	97
orthodoxy	0.45949304	99
were	0.45963103	97
concepts	0.4597003	98
continuation	0.45976108	98
usually	0.4597671	99
welcomed	0.4598571	98
assumption	0.459868	100
sculptures	0.4598809	96
arrive	0.45988163	99
continues	0.46005684	99
holders	0.46019396	97
past	0.46024624	97
legions	0.4602909	99
response	0.46032646	94
contradictory	0.46035165	98
managing	0.46041775	94
difference	0.4604598	97
worlds	0.4605173	95
in fact	0.4605353	98
had	0.4605518	96
behavior	0.4605614	100
customer	0.4605629	97
surprisingly	0.460565	94
ahil	0.4605905	97
metallurgy	0.46060932	97
impact	0.46066684	99
generating	0.46073058	98
guest	0.4607545	99
anubis	0.4608048	97
heavy	0.46080816	97
chronicles	0.46082726	96
pass, passage	0.46085012	98
forge	0.46085018	99
print	0.46086264	93
prileps	0.460941	97
placing	0.4609898	96
effective	0.4610567	99
ordinary	0.46113604	97
arhim	0.4611463	96
governments	0.4611708	98
pace	0.46117967	98
expands	0.46122545	97
period	0.46123496	93
physical	0.46124873	98
